Datum;Anfang;Ende;Deutschland/Luxemburg [€/MWh] Originalauflösungen;∅ Anrainer DE/LU [€/MWh] Originalauflösungen;Belgien [€/MWh] Originalauflösungen;Dänemark 1 [€/MWh] Originalauflösungen;Dänemark 2 [€/MWh] Originalauflösungen;Frankreich [€/MWh] Originalauflösungen;Niederlande [€/MWh] Originalauflösungen;Norwegen 2 [€/MWh] Originalauflösungen;Österreich [€/MWh] Originalauflösungen;Polen [€/MWh] Originalauflösungen;Schweden 4 [€/MWh] Originalauflösungen;Schweiz [€/MWh] Originalauflösungen;Tschechien [€/MWh] Originalauflösungen;DE/AT/LU [€/MWh] Originalauflösungen;Italien (Nord) [€/MWh] Originalauflösungen;Slowenien [€/MWh] Originalauflösungen;Ungarn [€/MWh] Originalauflösungen
24.07.2023;10:00;11:00;99,94;84,43;99,94;63,04;63,04;99,94;99,94;64,92;99,94;117,71;31,81;88,49;99,94;-;113,85;99,94;99,94
24.07.2023;11:00;12:00;94,62;80,12;94,62;58,95;58,95;94,62;94,62;60,71;94,62;115,74;28,67;85,25;94,62;-;110,5;94,62;94,62
24.07.2023;12:00;13:00;87,45;76,42;87,49;60,97;60,97;87,56;87,45;62,79;87,45;111,91;27,44;79,29;87,26;-;106,85;89,01;87,57
24.07.2023;13:00;14:00;81,59;71,81;81,66;53,89;53,89;81,76;81,59;55,5;81,59;115,69;27;76,07;81,31;-;106,99;84,04;81,81
24.07.2023;14:00;15:00;74,97;67,73;75,15;46;46;75,46;74,89;56,87;76,77;115,79;26,61;75,65;75,87;-;111,89;80,06;77,7
24.07.2023;15:00;16:00;67,27;62,5;66,51;27,03;27,03;68;63,4;61,37;74,04;124,67;27,03;75,65;72,8;-;122,01;83,98;83,98
24.07.2023;16:00;17:00;63,73;72,96;64,76;63,73;63,73;66,2;63,73;61,76;75,07;156,33;28,43;76,44;82,36;-;125,1;105,45;109,67
24.07.2023;17:00;18:00;77,06;83,74;77,3;77,06;77,06;78,01;77,48;74,67;82,98;167,09;31;79,74;98,79;-;134,67;127,62;130,08
24.07.2023;18:00;19:00;97,68;94,29;84,38;95,66;97,68;78,51;95,24;74,91;99,9;172,12;32,95;88,29;117,54;-;139,72;139,72;148,51
24.07.2023;19:00;20:00;106,96;103,43;96,12;104,97;106,96;91,57;104,97;78,4;104,94;187,18;33,12;103,86;125,59;-;145;145;150,83
24.07.2023;20:00;21:00;118,46;106,65;105,26;109,9;118,46;102;109,9;84;109,06;178,24;30,44;105,87;120;-;146,16;146,16;186,91
24.07.2023;21:00;22:00;113,99;107,04;107,65;112,57;113,99;105,25;112,57;79,91;120,09;171,19;28,95;103,96;121,33;-;129,48;129,48;144,49
24.07.2023;22:00;23:00;102,97;98,09;104,8;87,18;87,18;105,84;104,24;75,78;105,94;163,43;26,9;103,96;113,73;-;120;120,44;127,29
24.07.2023;23:00;00:00;102,03;86,93;102,66;67,95;67,95;103,06;102,45;65,98;102,82;118,86;23,51;95,98;104,99;-;109,13;106,92;108,8
25.07.2023;00:00;01:00;96;89,34;96;96;96;96;96;70,12;96;125,81;26,46;88,37;96;-;109,86;96;96
25.07.2023;01:00;02:00;86,55;73,62;86,55;43,07;43,07;86,55;86,55;64,92;86,55;117,05;24,97;84,04;86,55;-;107,75;86,55;86,55
25.07.2023;02:00;03:00;84,95;75,77;84,95;62,89;62,89;84,95;84,95;61,06;84,95;117,16;23,91;80,79;84,95;-;107,46;84,95;84,95
25.07.2023;03:00;04:00;86,83;73,23;77,26;60,7;60,7;72,79;84,69;58,94;86,13;115,64;22;80,21;86,43;-;104,87;84,57;85,67
25.07.2023;04:00;05:00;88,07;71,82;71,33;60,12;60,12;63,43;84,15;58,38;86,51;117,14;21,46;80,09;87,33;-;100;84,04;85,96
25.07.2023;05:00;06:00;97,49;75,81;80,1;58,77;58,77;71,61;94,21;57,07;96,13;115,52;22,33;87,12;92,26;-;100,85;95,43;96,1
25.07.2023;06:00;07:00;114,05;83,55;89;60,75;60,75;82,4;89;58,99;109,4;134,69;26,47;97;110,61;-;108,73;108,73;110,77
25.07.2023;07:00;08:00;150,45;99,76;94;94;94;90,77;94;69,71;139,71;146,76;29,26;101,1;144,06;-;122;138,38;142,74
25.07.2023;08:00;09:00;151,9;104,52;112,31;100,3;100,3;103,39;100,3;61,29;145,37;149,02;28,52;104,75;144,22;-;144;144;146,79
25.07.2023;09:00;10:00;113,74;82,52;101,23;28,77;28,77;99;94,9;57,06;110,8;144,2;28,77;101,5;112,68;-;122;110,35;111,6
25.07.2023;10:00;11:00;102,65;75;96,86;27,3;27,3;98,74;81,24;50,41;101,19;115,5;27,3;97,24;101,95;-;120,69;101,21;101,62
25.07.2023;11:00;12:00;100,92;71,27;93,13;26,8;26,8;95,66;72;37,27;98,96;115,51;26,8;91,09;99,98;-;120;98,99;99,54
25.07.2023;12:00;13:00;98,27;67,33;101,64;25,13;25,13;98,97;39,95;25,88;97,95;115,38;25,13;86,92;98,52;-;107,75;98,15;98,38
25.07.2023;13:00;14:00;90,12;60,64;81,55;24,91;24,91;83,52;26,5;25,65;87,38;115,63;24,91;83,12;89,01;-;107,75;87,52;88,36
25.07.2023;14:00;15:00;87,58;59,58;75,26;24,24;24,24;78,73;25,79;24,96;84,11;125,69;24,24;82,08;86,05;-;109,24;84,24;85,25
25.07.2023;15:00;16:00;88,88;64,33;75,4;24,27;24,27;79,73;41;24,99;85,48;157,27;24,27;83,64;87,27;-;108,73;85,54;86,5
25.07.2023;16:00;17:00;90,12;69,23;74,02;24,71;24,71;75,12;74,81;29,05;98,62;152,73;24,71;84,2;98,89;-;109,24;100,1;104,84
25.07.2023;17:00;18:00;92,71;76,06;89,28;25,61;25,61;90,82;84;49,94;100,1;157,12;25,61;86,97;101,63;-;108,63;108,63;112,2
25.07.2023;18:00;19:00;112,01;83,01;104,13;26,31;26,31;106,92;88,9;57,09;109,59;164,66;26,31;94,11;108,74;-;114,72;114,72;130,83
25.07.2023;19:00;20:00;122,98;92,38;116,93;30,36;30,36;119,43;105,1;61,39;124;168,32;29,72;105,58;125;-;124;129,17;140,95
25.07.2023;20:00;21:00;119,04;111,33;119,71;119,04;119,04;120,07;119,28;68,85;115,83;168,34;28,41;116,08;130;-;120,07;130,61;141,74
25.07.2023;21:00;22:00;116,55;110,28;118,91;116,55;116,55;120,01;118,13;72,5;115,02;165,86;27,92;116,83;124,76;-;120,01;128,11;134,2
25.07.2023;22:00;23:00;109,35;103,69;110,4;109,35;109,35;110,84;110,1;74,96;106,93;162,89;27,12;107,91;110,75;-;110,84;111,35;112,54
25.07.2023;23:00;00:00;98,5;94,63;98,5;98,5;98,5;98,5;98,5;74,69;98,5;151,64;24,98;100,17;98,5;-;106,99;98,5;98,5
26.07.2023;00:00;01:00;97,96;75,82;97,96;26,22;26,22;97,96;97,96;68,4;97,96;97,96;25,93;99,46;97,96;-;97,96;97,96;97,96
26.07.2023;01:00;02:00;89,31;77,72;89,31;67,72;67,72;89,31;89,31;65,75;89,31;90,32;25;91,83;89,31;-;93,5;89,31;89,31
26.07.2023;02:00;03:00;86,26;76,26;86,26;67,04;67,04;86,26;86,26;65,09;86,26;96,56;24,98;86,88;86,26;-;87,46;86,26;86,26
26.07.2023;03:00;04:00;79,65;73,19;79,65;66,98;66,98;79,65;79,65;65,04;79,65;99,23;24,93;83,7;79,65;-;89,59;79,65;79,65
26.07.2023;04:00;05:00;79,64;73,32;79,64;67,25;67,25;79,64;79,64;65,3;79,64;99,55;25,04;83,92;79,64;-;80,7;79,64;79,64
26.07.2023;05:00;06:00;86,83;76,88;86,83;67,64;67,64;86,83;86,83;65,67;86,83;96,49;26,5;87,64;86,83;-;86,83;86,83;86,83
26.07.2023;06:00;07:00;101,77;86,81;100,14;71,77;71,77;99,63;100,14;69,68;95,75;113,34;28,89;102,03;101,77;-;101;101;103,31
26.07.2023;07:00;08:00;114,9;101,94;110,9;114,22;114,22;108,65;114,22;73,17;103,15;131,82;30,69;109,06;111,29;-;108,65;107,61;110,04
26.07.2023;08:00;09:00;120,75;105,96;114,69;119,94;119,94;111,15;119,94;69,83;103,14;148,33;31,57;111,44;115,61;-;111,15;110,07;113,96
26.07.2023;09:00;10:00;103,85;95,38;106,56;95;95;107,85;105,6;64,11;97,96;134,86;31,2;103,01;108,04;-;107,85;110,01;113,85
26.07.2023;10:00;11:00;95,68;78,3;98,5;31,25;31,25;99,81;97,48;63,21;89;126,18;31,25;93,69;99,67;-;101,53;101,53;105,28
26.07.2023;11:00;12:00;89,52;75;91,83;30,6;30,6;93,6;90,97;63,05;84,09;127,89;30,6;88,38;93,4;-;95,2;95,2;98,64
26.07.2023;12:00;13:00;86,04;73,94;84,13;29,8;29,8;91,5;84,59;59,62;84,9;144,22;29,8;86,43;88,5;-;91,5;89,84;91,09
26.07.2023;13:00;14:00;78,63;70,04;82,74;29,7;29,7;90,7;72;54,94;85;126,19;29,7;81,65;88,17;-;93,23;93,23;98
26.07.2023;14:00;15:00;74,67;70,06;74,67;44,16;44,16;88,97;65,16;45,48;88,41;124,43;29,55;79,7;85,97;-;95,5;92,17;96,99
26.07.2023;15:00;16:00;69,43;68,43;74,8;29,82;29,82;87,86;56,4;43,18;88,45;146,59;29,82;79,58;86,38;-;101;97,83;103,81
26.07.2023;16:00;17:00;80,82;71,98;80,82;30,95;30,95;84,82;80;41,62;90,02;144,67;30,95;84,06;92,92;-;107,16;107,16;107,88
26.07.2023;17:00;18:00;88,97;84,83;90,46;64,1;64,1;92;89,19;56,27;97,94;155,39;32,89;89,65;101,09;-;109,8;109,8;115,81
26.07.2023;18:00;19:00;100,06;90,12;97,78;59,02;59,02;100,1;95,13;60,79;111,02;161,91;33,24;103,75;109,57;-;111,02;117,24;129,41
26.07.2023;19:00;20:00;115,22;97,18;115,77;56,69;56,69;116,9;114,94;63,04;124,14;147,37;32,74;118,07;122,58;-;126,03;129,84;130,46
26.07.2023;20:00;21:00;120,58;100,07;120,42;69,23;69,23;120,3;120,86;66,65;116,4;159,06;31,28;123,37;104,01;-;121,58;132,88;199,57
26.07.2023;21:00;22:00;118,04;100,17;118,03;72,04;72,04;118,52;117,81;69,95;112,97;152,8;30,99;120,63;116,06;-;125,68;125,68;146,78
26.07.2023;22:00;23:00;110,23;96,87;111,11;72,01;72,01;111,69;110,62;69,93;109,94;149,71;32,18;112,59;113,74;-;111,69;114,78;119,3
26.07.2023;23:00;00:00;97,06;84,81;97,09;69,17;69,17;97,22;97;68,43;97,95;106,72;29,55;101,78;98,78;-;109,51;99,55;100,79
27.07.2023;00:00;01:00;98,36;83,58;98,36;69,1;69,1;98,36;98,36;67,1;98,36;98,36;30,44;93,48;98,36;-;112,05;98,36;98,36
27.07.2023;01:00;02:00;82,69;74,98;82,69;67,29;67,29;82,69;82,69;65,34;82,69;95,42;29,89;86,07;82,69;-;109,65;82,69;82,69
27.07.2023;02:00;03:00;76;72,77;76;69,62;69,62;76;76;67,6;76;101,58;29,43;82,58;76;-;106,63;76;76
27.07.2023;03:00;04:00;71,06;70,68;71,06;70,84;70,84;71,06;71,06;68,78;71,06;102,55;29,25;79,93;71,06;-;105;71,06;71,06
27.07.2023;04:00;05:00;72;68,72;66,56;65,54;65,54;64,31;70,58;69,35;72;101,65;29,39;79,56;71,39;-;102,06;70,65;71,03
27.07.2023;05:00;06:00;80,48;76,32;76,88;78,6;78,6;76,7;78,6;72,77;79,84;101,52;30,47;85,15;80,34;-;102,35;79,81;80,09
27.07.2023;06:00;07:00;96,9;85,16;74,23;83,34;83,34;75;83,34;78,77;93,74;139,37;32,51;96,78;96,29;-;108,01;93,3;94,88
27.07.2023;07:00;08:00;103,58;96,72;92,85;98,5;98,5;91,01;98,5;78,47;101,63;161,63;34,48;105,06;103,27;-;109,05;101,49;102,44
27.07.2023;08:00;09:00;104,3;101,17;104,3;104,3;104,3;104,3;104,3;78,88;104,3;163,9;33,91;106,07;104,3;-;114,57;104,3;104,3
27.07.2023;09:00;10:00;99,12;93,7;99,12;99,12;99,12;99,12;99,12;77,64;99,12;122,87;33,92;102,45;99,12;-;108,07;99,12;99,12
27.07.2023;10:00;11:00;96,8;90,22;96,8;96,8;96,8;96,8;96,8;78,28;96,8;106,14;34,27;96,08;96,8;-;106,79;96,8;96,8
27.07.2023;11:00;12:00;90,9;85,51;90,4;90,57;90,57;90,39;90,57;78,33;90;103,47;33,91;94,16;88,2;-;104,75;85,83;86,45
27.07.2023;12:00;13:00;86,45;82,71;86,45;86,45;86,45;86,45;86,45;78,91;86,45;101,73;33,96;90,1;86,45;-;95,12;86,45;86,45
27.07.2023;13:00;14:00;80,01;79,06;80,01;80,01;80,01;80,01;80,01;77,46;80,01;109,95;33,07;89,1;80,01;-;99,94;80,01;80,01
27.07.2023;14:00;15:00;78,33;78,21;78,33;78,33;78,33;78,33;78,33;75,9;78,33;116,1;32,83;87,19;78,33;-;102;78,33;78,33
27.07.2023;15:00;16:00;81,35;79,33;77,82;80,72;80,72;76,01;80,72;78,14;80,34;116,05;33,74;87,25;81,1;-;108,99;80,28;80,72
27.07.2023;16:00;17:00;93,89;85,45;80,46;91,48;91,48;73,6;91,48;82,04;90,77;124,25;34,23;87,41;92,77;-;109,65;89,85;91,39
27.07.2023;17:00;18:00;107,26;99,34;93,45;107,26;107,26;86,62;105;84,34;105,02;163,75;35,46;96,81;107,76;-;111,96;105,72;108,14
27.07.2023;18:00;19:00;114,91;105,37;104,57;114,91;114,91;99,5;112,83;84,34;114,91;160,35;36,01;99,6;117,1;-;116,6;116,6;120,01
27.07.2023;19:00;20:00;116,95;106,84;104,51;116,95;116,95;98,74;114,33;84,35;118,94;155,54;36,74;105,03;123,12;-;120,57;124,08;130,28
27.07.2023;20:00;21:00;109,97;106,82;110,14;109,97;109,97;111;109,66;84,26;114,39;161,07;36,35;109,64;118,59;-;122,21;123,01;129,35
27.07.2023;21:00;22:00;108,12;106,25;108,64;108,12;108,12;109,87;107,96;84,32;112,48;167,38;35,42;107,96;118,5;-;115,13;124;131,19
27.07.2023;22:00;23:00;105,56;103,69;107,41;105,56;105,56;108,54;106,64;84,31;109,54;157,82;34,2;105,91;115,09;-;111,53;119,79;125,83
27.07.2023;23:00;00:00;98,88;93,19;99,34;98,88;98,88;99,64;99,13;82,8;99,92;112,96;32,51;99,52;101,48;-;108,99;102,8;104,42
28.07.2023;00:00;01:00;88,63;82,87;88,63;88,63;88,63;88,63;88,63;78,03;88,63;91,45;32,34;89,36;88,63;-;107,07;88,63;88,63
28.07.2023;01:00;02:00;79,59;76,26;79,59;79,59;79,59;79,59;79,59;74,8;79,59;91,44;30,73;84,77;79,59;-;105,11;79,59;79,59
28.07.2023;02:00;03:00;78,13;75,11;78,13;78,13;78,13;78,13;78,13;73,81;78,13;93,21;30,14;82,09;78,13;-;103,85;78,13;78,13
28.07.2023;03:00;04:00;79,2;75,39;79,2;79,2;79,2;79,2;79,2;73,05;79,2;91,72;30,12;80;79,2;-;103,53;79,2;79,2
28.07.2023;04:00;05:00;80,02;76,18;80,02;80,02;80,02;80,02;80,02;72,16;80,02;94,96;30,79;79,93;80,02;-;101,45;80,02;80,02
28.07.2023;05:00;06:00;89,53;83,01;89,53;89,53;89,53;89,53;89,53;73,87;89,53;91,15;33,33;88,04;89,53;-;105;89,53;89,53
28.07.2023;06:00;07:00;100,09;91,62;98,26;100,09;100,09;97,4;99,64;78,01;100,05;102,91;34,1;96,79;100,52;-;102,22;100,4;100,96
28.07.2023;07:00;08:00;111,12;100,76;111,05;111,12;111,12;111,02;111,11;80,04;111,12;111,21;35,09;104,31;111,14;-;111,13;111,13;111,15
28.07.2023;08:00;09:00;112,99;104,52;112,99;112,99;112,99;112,99;112,99;81;112,99;132,28;36,17;109,31;112,99;-;112,99;112,99;112,99
28.07.2023;09:00;10:00;107,87;102,11;107,87;107,87;107,87;107,87;107,87;80,87;107,87;149,59;36,38;101,26;107,87;-;107,87;107,87;107,87
28.07.2023;10:00;11:00;99,54;95,51;99,54;99,54;99,54;99,54;99,54;80,85;99,54;141,36;35,62;95,96;99,54;-;101,11;99,54;99,54
28.07.2023;11:00;12:00;93;91,75;93;93;93;93;93;81,14;93;152,66;35,41;89,05;93;-;101,11;93;93
28.07.2023;12:00;13:00;85,9;85,63;88,71;83,35;83,35;87,97;83,35;80,68;84,05;147,18;35,36;82,05;85,85;-;94,31;85,87;85,7
28.07.2023;13:00;14:00;80;81,67;80;80;80;80;80;77,44;80;147;34,93;78,96;80;-;91,46;80;80
28.07.2023;14:00;15:00;75,65;76,82;75,65;75,65;75,65;75,65;75,65;73,31;75,65;132,74;34,28;75,19;75,65;-;101,05;75,65;75,65
28.07.2023;15:00;16:00;76,1;77,02;76,1;76,1;76,1;76,1;76,1;73,59;76,1;130,14;33,92;76,84;76,1;-;102,35;76,1;76,1
28.07.2023;16:00;17:00;80;79,2;80;80;80;80;80;73,85;80;124,42;34,04;78,85;80;-;104,08;80;80
28.07.2023;17:00;18:00;94,27;89,75;88,43;94,27;94,27;86,09;92,84;78,04;97,95;132,27;34,84;88,79;99,47;-;105;100,29;104,72
28.07.2023;18:00;19:00;103,59;97,39;91,59;103,59;103,59;85,93;101,57;80;102,58;158,83;35,7;100,03;107,87;-;108,14;108,14;111,99
28.07.2023;19:00;20:00;122,44;106,43;105,92;122,44;122,44;100,15;111,73;80,29;110,01;161,52;35,23;108,05;112,93;-;113,23;129,11;181,18
28.07.2023;20:00;21:00;130;110,68;110,82;130;130;110,82;112,66;80,22;111,23;165,07;34,31;110,4;121,93;-;111,23;141,4;201,9
28.07.2023;21:00;22:00;121,78;109,31;116,39;121,78;121,78;113,82;120,67;80,49;105,97;158,79;33,79;108,89;120;-;113,82;131,56;161,53
28.07.2023;22:00;23:00;111,09;102,63;111,69;111,09;111,09;111,69;112,2;80,38;105,13;131,16;31,56;108,26;114,65;-;111,69;115,7;118,85
28.07.2023;23:00;00:00;101,53;92,8;101,67;101,53;101,53;101,72;101,64;80,21;100,71;102,57;28,39;99,94;100,86;-;102,06;102,06;104,61
29.07.2023;00:00;01:00;103,09;92,53;103,09;103,09;103,09;103,09;103,09;76,76;103,09;104,61;19,01;95,83;103,09;-;103,09;103,09;103,09
29.07.2023;01:00;02:00;94,48;85,75;94;94,48;94,48;94;94,2;76,68;94,93;99,57;16,07;89,88;94,91;-;97,74;95,09;95,44
29.07.2023;02:00;03:00;91,17;82,49;91,17;91,17;91,17;91,17;91,17;75,74;91,17;102,96;5,04;85,5;91,17;-;95;91,17;91,17
29.07.2023;03:00;04:00;85,66;78,29;85,66;85,66;85,66;85,66;85,66;75,42;85,66;102,04;2,29;81,8;85,66;-;96,74;85,66;85,66
29.07.2023;04:00;05:00;88,97;79,74;88,97;88,97;88,97;88,97;88,97;72,76;88,97;100,19;1;80,4;88,97;-;97,48;88,97;88,97
29.07.2023;05:00;06:00;87,03;78,76;87,03;87,03;87,03;87,03;87,03;74,67;87,03;101,62;0,77;80,05;87,03;-;95,74;87,03;87,03
29.07.2023;06:00;07:00;85,7;79,41;85,7;85,7;85,7;85,7;85,7;74,2;85,7;112,55;6,01;80,89;85,7;-;94,4;85,7;85,7
29.07.2023;07:00;08:00;87,91;82,07;87,91;87,91;87,91;87,91;87,91;76,74;87,91;112,74;15;82,94;87,91;-;94,1;87,91;87,91
29.07.2023;08:00;09:00;85,79;80,88;85,79;85,79;85,79;85,79;85,79;76,8;85,79;112,86;18,95;80,58;85,79;-;93,74;85,79;85,79
29.07.2023;09:00;10:00;81,71;78,01;81,71;81,71;81,71;81,71;81,71;75,56;81,71;112,58;20,72;77,33;81,71;-;91,87;81,71;81,71
29.07.2023;10:00;11:00;75,5;72,33;75,5;75,5;75,5;75,5;75,5;71,09;75,5;101,6;21,42;72,97;75,5;-;89,39;75,5;75,5
29.07.2023;11:00;12:00;63,75;64,23;63,75;63,75;63,75;63,75;63,75;67,45;63,75;101,6;22,15;69,11;63,75;-;82,5;63,75;63,75
29.07.2023;12:00;13:00;58,66;59,96;58,14;58,66;58,66;59,34;58,24;60,16;59,25;98,17;22,27;69;57,68;-;79,81;56,78;57,04
29.07.2023;13:00;14:00;40,48;47,07;39,96;40,48;40,48;41;40,09;41,77;41,1;101,6;23,76;67,61;39,87;-;70;39,62;39,54
29.07.2023;14:00;15:00;18,2;29,86;13,5;18,2;18,2;23,24;15,05;18,79;19,41;98,57;18,2;66,44;18,82;-;70;19,46;19,09
29.07.2023;15:00;16:00;19,67;32,5;19,21;19,67;19,67;20,16;19,36;20;19,79;112,56;19,67;67,65;19,73;-;76,76;19,79;19,75
29.07.2023;16:00;17:00;49,18;45,91;4,62;49,18;49,18;33,57;9,99;47,65;55,07;114,29;26,85;66,76;47,81;-;84,1;48,42;47,86
29.07.2023;17:00;18:00;58,66;63,43;48,64;58,66;58,66;51,93;50,06;63,64;66,7;135,88;28,72;69,07;65,81;-;91,89;68,35;71,19
29.07.2023;18:00;19:00;79,54;80,06;72,08;79,54;79,54;77,09;72,6;70,28;89,77;139,96;28,96;80,35;90,48;-;98,81;94,98;104,6
29.07.2023;19:00;20:00;92,28;89,41;89,69;92,28;92,28;88,92;91,46;76,77;96,57;141,64;29,14;90,14;94,59;-;99,72;102,94;122,05
29.07.2023;20:00;21:00;99,93;94,97;100,19;99,93;99,93;100,65;99,85;77,81;101,66;146,52;27,84;94,97;95,3;-;102,21;110,46;141,97
29.07.2023;21:00;22:00;100,74;95,78;101,34;100,74;100,74;101,97;100,82;77,06;101,93;141,72;26,94;95,9;104,47;-;103,69;115,54;140,45
29.07.2023;22:00;23:00;99,93;93,01;100,81;99,93;99,93;101,32;100,36;76,79;101,56;118,63;26,01;93,81;103,95;-;102,7;105,76;108,52
29.07.2023;23:00;00:00;92,18;84,53;92,18;92,18;92,18;92,18;92,18;76,74;92,18;94,24;24,45;89,1;92,18;-;92,18;92,18;92,18
30.07.2023;00:00;01:00;84,5;79,59;84,5;84,5;84,5;84,5;84,5;73,38;84,5;101,93;24,98;83,73;84,5;-;93,2;84,5;84,5
30.07.2023;01:00;02:00;74,9;69,84;74,9;74,9;74,9;74,9;74,9;69,49;74,9;74,9;24,66;74,94;74,9;-;90,2;74,9;74,9
30.07.2023;02:00;03:00;67,81;64,43;67,81;67,81;67,81;67,81;67,81;65,64;67,81;78,77;24,45;65,22;67,81;-;90,13;67,81;67,81
30.07.2023;03:00;04:00;57,79;56,13;57,79;57,79;57,79;57,79;57,79;56,06;57,79;77,44;24,91;54,47;57,79;-;90,19;57,79;57,79
30.07.2023;04:00;05:00;51,6;51,06;51,6;51,6;51,6;51,6;51,6;50,05;51,6;78,57;24,87;47,02;51,6;-;93,1;51,6;51,6
30.07.2023;05:00;06:00;51,7;50,87;51,7;51,7;51,7;51,7;51,7;50,04;51,7;77,01;24,48;46,15;51,7;-;92,26;51,7;51,7
30.07.2023;06:00;07:00;47,34;47,35;47,34;47,34;47,34;47,34;47,34;45,83;47,34;70,8;25,96;46,85;47,34;-;87,46;47,34;47,34
30.07.2023;07:00;08:00;37;37,21;37;37;37;37;37;35,6;37;49,83;26,69;38,15;37;-;90,05;37;37
30.07.2023;08:00;09:00;29,82;30,36;29,82;29,82;27,7;29,82;29,82;27,24;29,82;40,75;27,24;32,16;29,82;-;86,78;29,82;29,82
30.07.2023;09:00;10:00;8,48;10,86;8,48;8,48;10,61;8,48;8,48;10,61;8,48;21,92;10,61;14,85;8,48;-;80,1;8,48;8,48
30.07.2023;10:00;11:00;-0,01;2,77;-0,01;-0,01;0,06;0;-0,01;0,06;0,01;15,97;0,06;14,35;0,01;-;74,39;0,01;0,02
30.07.2023;11:00;12:00;-0,26;3,9;-14,62;-0,26;-0,15;-0,01;-16,02;-0,15;10,5;40,13;-0,15;14,22;9,44;-;50;12,98;18,61
30.07.2023;12:00;13:00;-16,69;-2,72;-28,03;-3,35;-0,75;9,72;-22,33;-0,75;-3,77;22,87;-0,75;4,92;-7,68;-;40;0,81;4,34
30.07.2023;13:00;14:00;-44,93;-14,73;-84,07;-3,14;0;0,08;-68,41;0;-13,28;34,08;0;-6,37;-20,94;-;40;-3,41;0,13
30.07.2023;14:00;15:00;-46,61;-18,53;-85,58;-3,17;0,01;-0,04;-88,03;0,01;-23,41;40,77;0,01;-14,73;-29,64;-;40;-0,04;23,13
30.07.2023;15:00;16:00;-40,02;-12,11;-67,59;-2,75;0,05;-0,04;-61,06;0,05;15,11;29,45;0,05;0,04;-46,48;-;40;16,32;10,06
30.07.2023;16:00;17:00;-19,94;-0,16;-26,91;-0,59;2,62;-0,03;-30,32;2,62;0,5;49,83;2,62;0,5;-2,61;-;44,06;5,73;14,17
30.07.2023;17:00;18:00;-1;16,49;-7,86;-1;16,32;20,25;-11,12;16,32;-1,6;105,86;16,32;13,06;14,89;-;80,1;45,81;143,79
30.07.2023;18:00;19:00;16,22;37,1;7,45;16,22;27,36;42,65;4,02;30;43,92;120,09;27,36;51,93;37,12;-;93,2;53,41;66,83
30.07.2023;19:00;20:00;74,37;69,84;74,99;62,17;45,92;75,83;74,37;54,96;74,37;124,59;33,72;72,3;75;-;98,4;88,14;111
30.07.2023;20:00;21:00;84,47;82,52;84,99;84,47;84,47;86,36;84,47;65,88;84,47;129,96;33,14;85,06;84,47;-;108;108;125,44
30.07.2023;21:00;22:00;88,46;82,96;86,36;75,28;75,28;93;86,83;68,3;88,46;129,67;32,36;88,6;88,46;-;110;110;139,06
30.07.2023;22:00;23:00;87,06;79,43;86,19;70,81;70,81;89,15;86,19;68,76;87,06;105,79;31,27;88,12;89,62;-;103;99,83;109,6
30.07.2023;23:00;00:00;70,05;70,28;70,05;69,83;69,83;70,05;70,05;67,81;70,05;102,33;29;84,02;70,05;-;95,43;70,05;70,05
31.07.2023;00:00;01:00;61,03;61,53;61,03;52,26;52,26;61,03;61,03;59,14;61,03;111,53;30;66,46;61,03;-;97,19;61,03;61,03
31.07.2023;01:00;02:00;50,51;51,75;50,51;35,06;35,06;50,51;50,51;48,95;50,51;111,99;29,62;56,06;50,51;-;91,7;50,51;50,51
31.07.2023;02:00;03:00;44,09;48,54;44,09;39,7;39,7;44,09;44,09;42,73;44,09;111,79;29,5;50,03;44,09;-;81,91;44,09;44,09
31.07.2023;03:00;04:00;30,3;39,03;30,3;30,3;30,3;30,3;30,3;29,37;30,3;111,95;29,37;46,51;30,3;-;79,4;30,3;30,3
31.07.2023;04:00;05:00;28,91;37,7;28,91;28,91;28,91;28,91;28,91;28,21;28,91;112,05;28,21;43,88;28,91;-;78,28;28,91;28,91
31.07.2023;05:00;06:00;50,31;53,31;50,31;42,16;42,16;50,31;50,31;48,75;50,31;111,78;31,59;58,42;50,31;-;81,91;50,31;50,31
31.07.2023;06:00;07:00;78,18;74,86;73,6;77,21;77,21;71,63;77,21;67,15;80,95;108,72;32,46;75,65;81,65;-;94,13;83,71;86,1
31.07.2023;07:00;08:00;86,58;80,79;85,04;72;72;84,46;86,13;69,91;88,34;122,52;33,07;86,4;88,86;-;99,96;90,08;90,4
31.07.2023;08:00;09:00;88,16;84,63;87,69;74,24;74,24;87,63;88,13;72,09;88,16;151,76;34,2;85,08;87,76;-;105;89,7;87,65
31.07.2023;09:00;10:00;86;83,35;86;73,92;73,92;86;86;71,77;86;152,01;35,46;79,76;86;-;100;86;86
31.07.2023;10:00;11:00;74,16;73,49;74,22;73,89;73,89;74,29;74,18;71,75;74,5;112,93;35,51;69,25;73,93;-;98,15;75,65;73,97
31.07.2023;11:00;12:00;67,49;68,1;67,58;67,35;67,35;67,69;67,51;65,4;68,01;112,09;35,53;63,48;67,13;-;98;69,74;67,14
31.07.2023;12:00;13:00;65,18;66,19;65,42;65,18;65,18;65,58;65,3;63,29;65,52;112,02;35,2;60,78;64,65;-;94,2;67,92;64,77
